,path,X,Y,Z
47,C:\Users\isaac\Downloads\vlogs\frames\92373.jpg,0.1093703013119153,0.12082059956324916,-0.05684367979675799
49,C:\Users\isaac\Downloads\vlogs\frames\92378.jpg,-0.4812888909071456,0.06926852448736716,-0.14365728887053603
51,C:\Users\isaac\Downloads\vlogs\frames\92382.jpg,-0.30089848454463053,0.1256352499690637,0.40281721002641957
53,C:\Users\isaac\Downloads\vlogs\frames\92387.jpg,0.041778405371327744,-0.22257473095879596,-0.11201945458119603
55,C:\Users\isaac\Downloads\vlogs\frames\92391.jpg,-0.07753880170417549,0.1846137819499753,-0.012624764864323039
57,C:\Users\isaac\Downloads\vlogs\frames\92396.jpg,-0.4274049359539437,0.0010702417300418117,-0.019513641789890086
59,C:\Users\isaac\Downloads\vlogs\frames\9240.jpg,0.3935482024270396,-0.42236566638495343,0.130439640949632
64,C:\Users\isaac\Downloads\vlogs\frames\92418.jpg,0.19613540310100916,0.20858259497291623,0.11966241674324513
67,C:\Users\isaac\Downloads\vlogs\frames\92427.jpg,-0.0903378226044064,0.020350637570434024,-0.21381373679267976
71,C:\Users\isaac\Downloads\vlogs\frames\92440.jpg,0.09398798811663858,0.11284348868298272,-0.055275641472229346
74,C:\Users\isaac\Downloads\vlogs\frames\9245.jpg,-0.3213658358898906,-0.007520248924289794,0.14589749196783985
79,C:\Users\isaac\Downloads\vlogs\frames\92468.jpg,0.24790045071816233,0.22495763293474644,-0.005573908115352116
81,C:\Users\isaac\Downloads\vlogs\frames\92472.jpg,0.21056838080939796,0.145037816201738,-0.17867120104073145
85,C:\Users\isaac\Downloads\vlogs\frames\92486.jpg,-0.008853349777475036,0.0653563121731975,0.10104803152177796
88,C:\Users\isaac\Downloads\vlogs\frames\92495.jpg,0.1674197380575329,-0.1121164490396973,-0.06649963178938358
91,C:\Users\isaac\Downloads\vlogs\frames\92503.jpg,-0.23633237337974095,-0.07202970819636063,0.050888504171912534
94,C:\Users\isaac\Downloads\vlogs\frames\92512.jpg,-0.024732097939804656,-0.1517985197731429,0.37506514672311525
96,C:\Users\isaac\Downloads\vlogs\frames\92517.jpg,-0.08217814050609953,-0.08243924369248805,-0.09139706749624638
99,C:\Users\isaac\Downloads\vlogs\frames\92526.jpg,0.1828669106275232,-0.03455339465294071,0.03379390331694035
101,C:\Users\isaac\Downloads\vlogs\frames\92530.jpg,0.2389418895962713,0.058564658339707094,-0.045263542382302825
103,C:\Users\isaac\Downloads\vlogs\frames\92535.jpg,0.035792986842852544,0.005453199227333406,0.14100748901488233
105,C:\Users\isaac\Downloads\vlogs\frames\9254.jpg,0.0038278586822893504,-0.21598007639694125,0.017456956200491165
107,C:\Users\isaac\Downloads\vlogs\frames\92544.jpg,0.21095722643005127,0.22116533916907488,-0.030390502641655794
111,C:\Users\isaac\Downloads\vlogs\frames\92558.jpg,-0.26841668960785614,0.13266255083991474,-0.06641668168202057
113,C:\Users\isaac\Downloads\vlogs\frames\92562.jpg,0.29366528548961135,0.06516192969911677,0.6353381370950703
116,C:\Users\isaac\Downloads\vlogs\frames\92571.jpg,-0.3288829840110854,-0.39579688648847505,-0.06567698417843419
118,C:\Users\isaac\Downloads\vlogs\frames\92576.jpg,-0.051502432614778264,-0.008586879397064606,-0.04814311149428241
120,C:\Users\isaac\Downloads\vlogs\frames\92580.jpg,0.06662896450014913,0.030298018540617262,-0.0260545521595312
123,C:\Users\isaac\Downloads\vlogs\frames\9259.jpg,0.4319349147235206,-0.31066727555874907,-0.01577033912790941
128,C:\Users\isaac\Downloads\vlogs\frames\92607.jpg,-0.4605964941960491,0.09378840443294253,0.5796122491139167
133,C:\Users\isaac\Downloads\vlogs\frames\92625.jpg,-0.1919143406328876,-0.26291080672523687,-0.12234662926082138
135,C:\Users\isaac\Downloads\vlogs\frames\9263.jpg,0.3909591608547417,-0.23191134631637253,0.17257018619845732
137,C:\Users\isaac\Downloads\vlogs\frames\92634.jpg,0.010013257412141287,-0.10285235044597668,0.0740212488192564
142,C:\Users\isaac\Downloads\vlogs\frames\92652.jpg,-0.25719563454542244,-0.026713738325301845,-0.2774122714107328
144,C:\Users\isaac\Downloads\vlogs\frames\92657.jpg,0.5346057679243446,0.21583273507575051,-0.7326248143140226
148,C:\Users\isaac\Downloads\vlogs\frames\92670.jpg,0.07304339206293281,-0.029772280506746695,-0.09927203204657523
151,C:\Users\isaac\Downloads\vlogs\frames\9268.jpg,0.2931534107761059,-0.31784331937794186,0.0945805352891278
153,C:\Users\isaac\Downloads\vlogs\frames\92684.jpg,0.017957368728940395,0.015458958387090225,-0.02041186604790201
159,C:\Users\isaac\Downloads\vlogs\frames\92706.jpg,0.23553647263662406,0.07358165243462064,-0.003452654283962402
161,C:\Users\isaac\Downloads\vlogs\frames\92710.jpg,0.030665205750329175,-0.02042261292535126,0.06301299809580684
163,C:\Users\isaac\Downloads\vlogs\frames\92715.jpg,0.11141699101721037,-0.24853480192767388,-0.1738256623169882
165,C:\Users\isaac\Downloads\vlogs\frames\9272.jpg,-0.701166276627911,-0.00947973474583867,0.06107416623332046
167,C:\Users\isaac\Downloads\vlogs\frames\92724.jpg,-0.02076011649772871,0.17592936864671546,-0.19563859986699833
169,C:\Users\isaac\Downloads\vlogs\frames\92729.jpg,0.05013791830366448,-0.07433718933465992,0.0009654212723828645
171,C:\Users\isaac\Downloads\vlogs\frames\92733.jpg,0.13789809793167726,-0.03771616975175498,-0.06383751408020247
173,C:\Users\isaac\Downloads\vlogs\frames\92738.jpg,0.21041525944447637,-0.05190982347030893,0.08852255041738537
175,C:\Users\isaac\Downloads\vlogs\frames\92742.jpg,-0.11954146450314541,0.07059550287235919,-0.05649287011782311
177,C:\Users\isaac\Downloads\vlogs\frames\92747.jpg,-0.1643556449509662,-0.08244303177375341,-0.12850138455506582
179,C:\Users\isaac\Downloads\vlogs\frames\92751.jpg,0.023768076055050193,-0.16186754123384,-0.17700456972229958
181,C:\Users\isaac\Downloads\vlogs\frames\92756.jpg,-0.13267913780897578,0.03535293588019416,-0.20326272850492957
184,C:\Users\isaac\Downloads\vlogs\frames\92765.jpg,0.13860491241207246,-0.00017493981266241226,-0.22418534084711111
186,C:\Users\isaac\Downloads\vlogs\frames\9277.jpg,-0.12129308990539393,-0.19872043044196708,0.0622787157084657
188,C:\Users\isaac\Downloads\vlogs\frames\92774.jpg,-0.038647663105992894,0.06762882449455587,-0.022979787935390673
190,C:\Users\isaac\Downloads\vlogs\frames\92779.jpg,0.2972358577715179,-0.19577896038310055,0.01741530842348944
192,C:\Users\isaac\Downloads\vlogs\frames\92783.jpg,0.22968449026700455,0.03177427599946565,0.3393336591315788
196,C:\Users\isaac\Downloads\vlogs\frames\92797.jpg,0.01693083589519529,-0.08201020819949563,-0.1272782729212224
198,C:\Users\isaac\Downloads\vlogs\frames\92800.jpg,-0.054320989825515295,0.039217098536216494,-0.25715778034798903
200,C:\Users\isaac\Downloads\vlogs\frames\92805.jpg,-0.17405668986954573,-0.03190273212571123,-0.286786891697668
203,C:\Users\isaac\Downloads\vlogs\frames\92814.jpg,0.12779800016985593,0.04070842874329316,-0.2970517955736522
205,C:\Users\isaac\Downloads\vlogs\frames\92819.jpg,0.003259899713211291,0.16622439649586546,0.07753662943159875
207,C:\Users\isaac\Downloads\vlogs\frames\92823.jpg,-0.111288800148326,0.15952483395130942,-0.03098986434132097
209,C:\Users\isaac\Downloads\vlogs\frames\92828.jpg,0.07298405487180051,0.1460230512415995,0.7781080173060833
212,C:\Users\isaac\Downloads\vlogs\frames\92837.jpg,0.1444685983780229,0.10805078072041076,0.00027507054763531853
217,C:\Users\isaac\Downloads\vlogs\frames\92855.jpg,0.34036049203239477,0.2509287190289949,-0.05779699369034128
219,C:\Users\isaac\Downloads\vlogs\frames\9286.jpg,0.11015412396835286,-0.2645761482497866,0.1997059592910803
221,C:\Users\isaac\Downloads\vlogs\frames\92864.jpg,-0.026999094783161304,-0.3331265283198464,0.027162890320687454
224,C:\Users\isaac\Downloads\vlogs\frames\92873.jpg,-0.40912383830069565,-0.012917143884588284,0.013924454640095082
226,C:\Users\isaac\Downloads\vlogs\frames\92878.jpg,0.2624528946876702,-0.10441250480071104,-0.095455890019616
228,C:\Users\isaac\Downloads\vlogs\frames\92882.jpg,-0.13142855966782804,0.006224669121773668,0.04192073964197742
230,C:\Users\isaac\Downloads\vlogs\frames\92887.jpg,0.272789890524951,-0.010993372626223753,-0.15851105153798953
232,C:\Users\isaac\Downloads\vlogs\frames\92891.jpg,0.5501375222842516,0.20934431104167087,-0.2856884345488597
234,C:\Users\isaac\Downloads\vlogs\frames\92896.jpg,0.1721595309620015,0.20308941697662106,-0.15542304396544038
237,C:\Users\isaac\Downloads\vlogs\frames\92904.jpg,0.0006548240716878202,-0.11518690646262679,-0.16203608607172404
239,C:\Users\isaac\Downloads\vlogs\frames\92909.jpg,0.11817174994076601,0.0027051444448689555,0.09489256822923174
241,C:\Users\isaac\Downloads\vlogs\frames\92913.jpg,-0.026698321799946023,-0.0395845676261307,-0.08663514758778489
244,C:\Users\isaac\Downloads\vlogs\frames\92922.jpg,-0.07463219142883033,0.08286296365460692,0.03773183829737569
246,C:\Users\isaac\Downloads\vlogs\frames\92927.jpg,0.14483292322549707,0.0028387177645888763,0.0010419799773061546
249,C:\Users\isaac\Downloads\vlogs\frames\92936.jpg,0.39572796771594654,-0.044312226473568854,-0.14831606077636642
251,C:\Users\isaac\Downloads\vlogs\frames\92940.jpg,0.05650842072061119,0.24969406849345607,0.041296273024797464
253,C:\Users\isaac\Downloads\vlogs\frames\92945.jpg,-0.8178653099029584,0.13290001594038023,0.15030274593755463
256,C:\Users\isaac\Downloads\vlogs\frames\92954.jpg,-0.2629721153940686,-0.07097548217855246,-0.08583987638521219
260,C:\Users\isaac\Downloads\vlogs\frames\92968.jpg,0.6032998888745771,-0.13937966539378047,0.25097954523235544
262,C:\Users\isaac\Downloads\vlogs\frames\92972.jpg,-0.18676782608219858,0.09133543786531377,-0.09158202841169522
265,C:\Users\isaac\Downloads\vlogs\frames\92981.jpg,0.34582673166323574,0.06844641298424134,0.03980434333946357
268,C:\Users\isaac\Downloads\vlogs\frames\92990.jpg,0.14823388842621,-0.05243372158845314,-0.08724517039264454
270,C:\Users\isaac\Downloads\vlogs\frames\92995.jpg,0.34933074407383446,-0.05599506630497689,-0.16071067168524025
272,C:\Users\isaac\Downloads\vlogs\frames\93.jpg,0.04084281096048475,-0.27666617957407375,-0.13428064384974872
274,C:\Users\isaac\Downloads\vlogs\frames\93002.jpg,0.04007421257775814,0.04811811313896202,0.09590816315152416
279,C:\Users\isaac\Downloads\vlogs\frames\93020.jpg,-0.3620469109329407,-0.14066611985602254,-0.04670495246484546
282,C:\Users\isaac\Downloads\vlogs\frames\9303.jpg,0.22799234055101608,0.07630289494780951,-0.2390907227873932
285,C:\Users\isaac\Downloads\vlogs\frames\93039.jpg,0.3862002017947415,0.047202201341194655,-0.16725568132022142
291,C:\Users\isaac\Downloads\vlogs\frames\93061.jpg,-0.024105616083885575,-0.042636847801801304,0.07237721118972015
293,C:\Users\isaac\Downloads\vlogs\frames\93066.jpg,0.07391872129130683,0.20542988672246615,-0.02410988872907682
295,C:\Users\isaac\Downloads\vlogs\frames\93070.jpg,0.2480366874789286,-0.0243372415090113,-0.16713394216117314
297,C:\Users\isaac\Downloads\vlogs\frames\93075.jpg,0.5704333732465993,-0.13165796795239634,-0.19570466843729784
299,C:\Users\isaac\Downloads\vlogs\frames\9308.jpg,-0.5382840980315016,0.2560762657956266,0.25535227134727256
301,C:\Users\isaac\Downloads\vlogs\frames\93084.jpg,0.7117474000944363,0.045595067056888726,0.004479782906100857
303,C:\Users\isaac\Downloads\vlogs\frames\93089.jpg,-0.243361340108994,0.006095243256814198,-0.22931999644099874
306,C:\Users\isaac\Downloads\vlogs\frames\93098.jpg,0.08708337476919258,0.014012494701637814,0.07048829668224325
308,C:\Users\isaac\Downloads\vlogs\frames\93101.jpg,0.1335259668741244,0.1997201965884172,0.17565606552554897
310,C:\Users\isaac\Downloads\vlogs\frames\93106.jpg,-0.377185681557371,0.18315945827644403,0.2860632194909891
312,C:\Users\isaac\Downloads\vlogs\frames\93110.jpg,-0.23159957004319892,0.02918396671735692,0.1313211879246445
314,C:\Users\isaac\Downloads\vlogs\frames\93115.jpg,0.11076435922493577,0.14933416016239676,0.03231475719110843
316,C:\Users\isaac\Downloads\vlogs\frames\9312.jpg,0.10981728752320301,0.03816956704977428,-0.02643487392329125
319,C:\Users\isaac\Downloads\vlogs\frames\93129.jpg,-1.030527404931195,-0.36851455741139205,0.1121072431481226
321,C:\Users\isaac\Downloads\vlogs\frames\93133.jpg,-0.04834824027378565,0.11278627035744218,-0.11940540718965557
325,C:\Users\isaac\Downloads\vlogs\frames\93147.jpg,-0.02157383330438542,0.24948711945340887,-0.21136637600004482
328,C:\Users\isaac\Downloads\vlogs\frames\93156.jpg,-0.10270622240740981,0.022750560097420436,0.01662717803302804
330,C:\Users\isaac\Downloads\vlogs\frames\93160.jpg,-0.26754898984826114,0.09673456065922223,-0.003760825506267629
334,C:\Users\isaac\Downloads\vlogs\frames\93174.jpg,-0.173777419591681,0.2347149879763,-0.18702512637339505
336,C:\Users\isaac\Downloads\vlogs\frames\93179.jpg,0.07380777711256814,0.24140666235372096,-0.13101966446574154
339,C:\Users\isaac\Downloads\vlogs\frames\93188.jpg,-0.3074428811473111,-0.06738662618914677,-0.19517891705374193
341,C:\Users\isaac\Downloads\vlogs\frames\93192.jpg,-0.01516423968790781,-0.003803675468542086,-0.1578589528524018
343,C:\Users\isaac\Downloads\vlogs\frames\93197.jpg,0.17315995019963254,0.3337126915632891,0.28189191129676777
345,C:\Users\isaac\Downloads\vlogs\frames\93200.jpg,-0.10292783776172013,0.0033190376404220604,0.0055694168973631115
347,C:\Users\isaac\Downloads\vlogs\frames\93205.jpg,-0.021179967355551298,0.06629498826399621,0.06643541221665328
351,C:\Users\isaac\Downloads\vlogs\frames\93219.jpg,0.24375508425496778,-0.1632422128852777,-0.088600517731874
353,C:\Users\isaac\Downloads\vlogs\frames\93223.jpg,-0.023870952164563322,0.13089083770102128,-0.16994208395706653
356,C:\Users\isaac\Downloads\vlogs\frames\93232.jpg,0.014014055844898303,-0.020734949482460407,-0.1746514365742743
358,C:\Users\isaac\Downloads\vlogs\frames\93237.jpg,-0.328872514613323,0.02990785024322458,0.018822497566974523
361,C:\Users\isaac\Downloads\vlogs\frames\93246.jpg,-0.06787468138310808,-0.07497914461333946,-0.07783456911691258
363,C:\Users\isaac\Downloads\vlogs\frames\93250.jpg,-0.006485947994567962,-0.2462658649085371,0.1275380770757613
365,C:\Users\isaac\Downloads\vlogs\frames\93255.jpg,0.11339545785186539,0.0754485108443455,0.47305272582141844
368,C:\Users\isaac\Downloads\vlogs\frames\93264.jpg,1.1375544017876322,0.045930938176349446,-0.11299680380036192
370,C:\Users\isaac\Downloads\vlogs\frames\93269.jpg,-0.35835771747301054,0.16968897711583608,0.36061767697545866
372,C:\Users\isaac\Downloads\vlogs\frames\93273.jpg,-0.015358513660196858,0.17907443054659358,0.11667756980703263
374,C:\Users\isaac\Downloads\vlogs\frames\93278.jpg,-0.1810732886324528,-0.05820729732773445,0.043273397339441445
376,C:\Users\isaac\Downloads\vlogs\frames\93282.jpg,-0.20905990884600287,-0.06401312691562765,0.04313722244814294
383,C:\Users\isaac\Downloads\vlogs\frames\93309.jpg,0.44534705679946496,0.05829555853213975,0.014650277037936865
385,C:\Users\isaac\Downloads\vlogs\frames\93313.jpg,-0.6100698840637797,0.3091564245768905,0.09371455991732061
387,C:\Users\isaac\Downloads\vlogs\frames\93318.jpg,0.0456694790322832,0.0534924535879999,-0.033803797109967414
389,C:\Users\isaac\Downloads\vlogs\frames\93322.jpg,-0.041502453861045,-0.15620279098816173,-0.027900810675035956
391,C:\Users\isaac\Downloads\vlogs\frames\93327.jpg,-0.6422132806859782,0.4326725193990854,0.3327281266626031
395,C:\Users\isaac\Downloads\vlogs\frames\93340.jpg,0.10753270077191816,-0.23798916112707874,-0.024775229913281942
397,C:\Users\isaac\Downloads\vlogs\frames\93345.jpg,-0.20548316113405415,0.025208301081136978,0.08709002174800567
399,C:\Users\isaac\Downloads\vlogs\frames\9335.jpg,0.4917083885596434,0.09362824681775513,0.025217690264311688
402,C:\Users\isaac\Downloads\vlogs\frames\93359.jpg,-0.26280941133990565,0.19888845476790504,0.06611013095753962
404,C:\Users\isaac\Downloads\vlogs\frames\93363.jpg,-0.10697531239453366,0.13680910603844038,0.07863382120389621
408,C:\Users\isaac\Downloads\vlogs\frames\93377.jpg,-0.057207000382362934,0.06118492417653377,-0.032243849017582524
410,C:\Users\isaac\Downloads\vlogs\frames\93381.jpg,0.10187519238796655,0.15311929389515383,0.12619825385521402
412,C:\Users\isaac\Downloads\vlogs\frames\93386.jpg,-0.1692235537097172,0.08341261767673318,0.0834087183628328
414,C:\Users\isaac\Downloads\vlogs\frames\93390.jpg,-0.13577693055427653,0.04676185194381546,-0.34825218925068047
417,C:\Users\isaac\Downloads\vlogs\frames\934.jpg,-0.07015698054204125,-0.19279399903101696,-0.15124396627871986
419,C:\Users\isaac\Downloads\vlogs\frames\93403.jpg,-0.003498104743221316,-0.029773406559339355,-0.013637725916145385
421,C:\Users\isaac\Downloads\vlogs\frames\93408.jpg,0.2227829505526247,0.03474144914488693,0.02018601184702246
428,C:\Users\isaac\Downloads\vlogs\frames\93435.jpg,0.11759917085074784,-0.0522503115741092,-0.19362691539870575
430,C:\Users\isaac\Downloads\vlogs\frames\9344.jpg,-0.3907160007345539,-0.02036245635955411,-0.36487144915656305
432,C:\Users\isaac\Downloads\vlogs\frames\93444.jpg,0.1647594203648594,-0.06737749566178149,-0.08295457733899753
434,C:\Users\isaac\Downloads\vlogs\frames\93449.jpg,-0.2970773738844911,0.06715660820824523,-0.03430404368023032
436,C:\Users\isaac\Downloads\vlogs\frames\93453.jpg,-0.13814639002792026,0.03692905327420035,-0.09649822358726272
438,C:\Users\isaac\Downloads\vlogs\frames\93458.jpg,-0.31292097561579285,0.16430048159409114,-0.024162361123450413
442,C:\Users\isaac\Downloads\vlogs\frames\93471.jpg,0.14759746843866428,-0.07077392279916465,0.17802118020635255
444,C:\Users\isaac\Downloads\vlogs\frames\93476.jpg,-0.2024484843300908,0.04770692054968256,-0.16264760266171854
448,C:\Users\isaac\Downloads\vlogs\frames\9349.jpg,0.5679437409746941,0.1668046109220791,-0.045761569575867724
450,C:\Users\isaac\Downloads\vlogs\frames\93494.jpg,0.07001168266092019,0.1755590300255061,-0.006957268819485045
452,C:\Users\isaac\Downloads\vlogs\frames\93499.jpg,0.1226232164112997,0.05871026283587729,-0.0784937478266856
454,C:\Users\isaac\Downloads\vlogs\frames\93502.jpg,0.12764438191735838,-0.1622666087984477,0.17308860964296197
457,C:\Users\isaac\Downloads\vlogs\frames\93511.jpg,0.26320774241088496,-0.021888755285819364,-0.14581292669112386
459,C:\Users\isaac\Downloads\vlogs\frames\93516.jpg,0.059609390395287315,-0.021343791694035434,0.040072791867312885
461,C:\Users\isaac\Downloads\vlogs\frames\93520.jpg,0.38079161983186827,-0.021633378606356387,0.13847344263278194
463,C:\Users\isaac\Downloads\vlogs\frames\93525.jpg,0.26122519054368337,0.04158833414037727,-0.23562720293553918
465,C:\Users\isaac\Downloads\vlogs\frames\9353.jpg,-0.42111752088776316,-0.1567482009487362,0.006615449224067188
468,C:\Users\isaac\Downloads\vlogs\frames\93539.jpg,0.15824137107232772,-0.23653211517948522,0.11340134911479938
472,C:\Users\isaac\Downloads\vlogs\frames\93552.jpg,0.27013060885688817,0.021247207852658476,0.400274959738406
474,C:\Users\isaac\Downloads\vlogs\frames\93557.jpg,-0.5084467662106946,-0.1287142332413002,-0.2998314769204478
476,C:\Users\isaac\Downloads\vlogs\frames\93561.jpg,0.25956386884556315,-0.026946221468620708,-0.0203227282854719
478,C:\Users\isaac\Downloads\vlogs\frames\93566.jpg,0.2439859717542433,0.08413080969324319,0.01581136907570022
480,C:\Users\isaac\Downloads\vlogs\frames\93570.jpg,0.39500676973276205,0.15506071496677296,0.19943724296986212
482,C:\Users\isaac\Downloads\vlogs\frames\93575.jpg,-0.015757399798291404,-0.08739521828577954,0.07046325467386498
485,C:\Users\isaac\Downloads\vlogs\frames\93584.jpg,-0.5334689382524961,-0.3022654021272819,0.021268093914363486
489,C:\Users\isaac\Downloads\vlogs\frames\93598.jpg,0.022067694539958424,0.05938950179374385,0.05861831703474746
491,C:\Users\isaac\Downloads\vlogs\frames\93601.jpg,0.21522516248699414,0.08083724606404857,-0.04672587970539849
493,C:\Users\isaac\Downloads\vlogs\frames\93606.jpg,0.15065111374558454,-0.09682377359758465,0.20322600262187906
496,C:\Users\isaac\Downloads\vlogs\frames\93615.jpg,0.8610639472244512,0.12216809730085218,-0.5155154447840185
498,C:\Users\isaac\Downloads\vlogs\frames\9362.jpg,-0.32913556216896933,-0.019151866156694865,-0.01056732788813375
500,C:\Users\isaac\Downloads\vlogs\frames\93624.jpg,0.05464288169586289,-0.3729550743813624,0.2712499833860032
502,C:\Users\isaac\Downloads\vlogs\frames\93629.jpg,0.11891878498839628,0.21350499502122938,0.18714202113498252
505,C:\Users\isaac\Downloads\vlogs\frames\93638.jpg,-0.09061817153436051,0.04457191688511004,-0.019917448290565912
508,C:\Users\isaac\Downloads\vlogs\frames\93647.jpg,-0.04430163681275262,-0.0555580287627377,-0.27158991052310105
510,C:\Users\isaac\Downloads\vlogs\frames\93651.jpg,-0.2754966649945712,-0.135531396275014,0.004277253578248406
513,C:\Users\isaac\Downloads\vlogs\frames\93660.jpg,0.22093546575154552,0.289951917037628,0.05164967994645001
517,C:\Users\isaac\Downloads\vlogs\frames\93674.jpg,0.21390661553440787,0.13380078190904743,-0.2478183430579373
520,C:\Users\isaac\Downloads\vlogs\frames\93683.jpg,0.10491681603546964,-0.07445112621245846,0.0423538712382171
522,C:\Users\isaac\Downloads\vlogs\frames\93688.jpg,0.3444274308711318,0.22706727960657244,-0.18905017887720807
524,C:\Users\isaac\Downloads\vlogs\frames\93692.jpg,0.16286050965278057,-0.07130876041310788,0.09922411890777913
526,C:\Users\isaac\Downloads\vlogs\frames\93697.jpg,0.1524764602906538,-0.1846241949880089,-0.020323546281714816
528,C:\Users\isaac\Downloads\vlogs\frames\93700.jpg,-0.10485964363245537,-0.05067043594582151,0.12420739209031495
530,C:\Users\isaac\Downloads\vlogs\frames\93705.jpg,-0.18907134333342035,-0.01412750101082522,0.03880038382096168
532,C:\Users\isaac\Downloads\vlogs\frames\9371.jpg,0.07136273429138931,-0.15983669073810083,0.3062394725281731
534,C:\Users\isaac\Downloads\vlogs\frames\93714.jpg,-0.10721439729230216,-0.03163002607798856,0.06686511437096304
537,C:\Users\isaac\Downloads\vlogs\frames\93723.jpg,-0.11680566291474744,0.11952790930820956,0.2278020837230076
539,C:\Users\isaac\Downloads\vlogs\frames\93728.jpg,-0.3210747180975301,0.005577530261443172,0.043406793912707645
541,C:\Users\isaac\Downloads\vlogs\frames\93732.jpg,-0.11228049778426406,-0.14075730473891226,0.06791587271449456
543,C:\Users\isaac\Downloads\vlogs\frames\93737.jpg,-0.07613189435212073,0.1369233400148426,-0.2947968740218301
545,C:\Users\isaac\Downloads\vlogs\frames\93741.jpg,0.03536308336947384,0.18796595550224054,0.07107145286420298
548,C:\Users\isaac\Downloads\vlogs\frames\93750.jpg,-0.3274439308990216,-0.0979344618434049,0.08702624367825013
551,C:\Users\isaac\Downloads\vlogs\frames\9376.jpg,-0.018233274257646762,-0.015971762407375075,0.031720730869369995
553,C:\Users\isaac\Downloads\vlogs\frames\93764.jpg,0.17138927921054634,0.05033982402936767,0.05272289868514253
555,C:\Users\isaac\Downloads\vlogs\frames\93769.jpg,0.3514824262198359,-0.28502997015443293,-0.08457956962769425
557,C:\Users\isaac\Downloads\vlogs\frames\93773.jpg,0.22498430166675137,-0.07276420150442968,-0.09733918600182277
559,C:\Users\isaac\Downloads\vlogs\frames\93778.jpg,0.303898057215712,-0.1862288780231312,-0.007315779834576425
562,C:\Users\isaac\Downloads\vlogs\frames\93787.jpg,0.4453667987558158,-0.1527055549318383,-0.0873278300925886
564,C:\Users\isaac\Downloads\vlogs\frames\93791.jpg,-0.11703169556679613,0.06404912219612545,0.08179595762374738
566,C:\Users\isaac\Downloads\vlogs\frames\93796.jpg,0.08255631630060856,-0.013537613446285771,-0.2514518195506311
572,C:\Users\isaac\Downloads\vlogs\frames\93818.jpg,0.0027847686473099465,0.2393524396024104,0.016208223454873924
574,C:\Users\isaac\Downloads\vlogs\frames\93822.jpg,0.4601643651397769,0.2053944014732177,-0.005825003475933283
580,C:\Users\isaac\Downloads\vlogs\frames\93845.jpg,0.056716509387092544,-0.24395804183713451,-0.054114115148528506
583,C:\Users\isaac\Downloads\vlogs\frames\93854.jpg,0.1941725963777112,0.17150624182165294,0.13905770963057104
585,C:\Users\isaac\Downloads\vlogs\frames\93859.jpg,0.3875436708033635,0.19624685780821505,-0.20657377517453338
588,C:\Users\isaac\Downloads\vlogs\frames\93868.jpg,0.14737616986768323,0.21563564891136952,0.5054835165308387
