,path,X,Y,Z
59,C:\Users\isaac\Downloads\vlogs\frames\51334.jpg,-0.05134154585381599,-0.11241095028184674,-0.19630050089020692
61,C:\Users\isaac\Downloads\vlogs\frames\51335.jpg,-0.05853807212505035,-0.16093883776531043,-0.16559453473540894
63,C:\Users\isaac\Downloads\vlogs\frames\51336.jpg,0.11816478161341326,-0.07921910611059267,-0.1601251759388677
65,C:\Users\isaac\Downloads\vlogs\frames\51337.jpg,0.07391453919605832,-0.048655448950138604,-0.1918313966874359
67,C:\Users\isaac\Downloads\vlogs\frames\51338.jpg,-0.11034942763001,-0.09065444626155371,-0.21833377366609275
69,C:\Users\isaac\Downloads\vlogs\frames\51339.jpg,0.0792137331509124,-0.06991661240157422,-0.1373349845421178
71,C:\Users\isaac\Downloads\vlogs\frames\5134.jpg,-0.0010150235984037854,-0.14360056155985654,-0.01530758235072969
73,C:\Users\isaac\Downloads\vlogs\frames\51340.jpg,-0.3401606887769333,-0.043958047706983076,0.12016318038921552
75,C:\Users\isaac\Downloads\vlogs\frames\51341.jpg,-0.11028705915221942,-0.09696887213337248,-0.2362542079856642
77,C:\Users\isaac\Downloads\vlogs\frames\51342.jpg,0.013984982500683849,0.11151892962483098,-0.14480150136706024
79,C:\Users\isaac\Downloads\vlogs\frames\51343.jpg,-0.0699874358546391,-0.04361339078317292,-0.056284269912939035
81,C:\Users\isaac\Downloads\vlogs\frames\51344.jpg,0.031010774349413083,-0.014251761871798076,-0.11586056743295395
83,C:\Users\isaac\Downloads\vlogs\frames\51345.jpg,-0.11189421374991428,-0.10818537007405445,-0.21266805437867134
85,C:\Users\isaac\Downloads\vlogs\frames\51346.jpg,0.013296828062758097,-0.10390140043471653,-0.18895154020836868
87,C:\Users\isaac\Downloads\vlogs\frames\51347.jpg,0.11553988249322854,-0.08270805040433628,-0.19926088568241151
89,C:\Users\isaac\Downloads\vlogs\frames\51348.jpg,0.3069262400002706,0.013967853933576517,-0.06699950337945929
91,C:\Users\isaac\Downloads\vlogs\frames\51349.jpg,0.024939524087985904,-0.05196451384957479,-0.2693354042609375
93,C:\Users\isaac\Downloads\vlogs\frames\5135.jpg,0.10041316024553455,-0.17490056888917788,0.003845149344421758
95,C:\Users\isaac\Downloads\vlogs\frames\51350.jpg,0.0914564686935239,-0.005296113867249715,-0.2562927052622219
98,C:\Users\isaac\Downloads\vlogs\frames\51352.jpg,-0.00876053664966281,-0.0798178788773372,-0.1139954480821618
103,C:\Users\isaac\Downloads\vlogs\frames\51356.jpg,0.04461956248782742,-0.18745698452653775,-0.08852158796766083
105,C:\Users\isaac\Downloads\vlogs\frames\51357.jpg,-0.029727094424409337,-0.0964238850900547,-0.009279951756454855
107,C:\Users\isaac\Downloads\vlogs\frames\51358.jpg,0.012600161634484425,-0.11629145235629267,-0.09179635295503696
109,C:\Users\isaac\Downloads\vlogs\frames\51359.jpg,-0.11913239362962678,-0.05881689407043459,-0.06406958200824563
111,C:\Users\isaac\Downloads\vlogs\frames\5136.jpg,0.028950115261271357,0.050559741638423285,0.11842877011295641
113,C:\Users\isaac\Downloads\vlogs\frames\51360.jpg,0.046396904413055384,-0.1107854222286382,-0.05558621577040395
115,C:\Users\isaac\Downloads\vlogs\frames\51361.jpg,0.07118639728474059,-0.06686626989752104,-0.20053345145932389
117,C:\Users\isaac\Downloads\vlogs\frames\51362.jpg,0.07235221903170988,-0.051001349743947766,-0.07315185246924906
119,C:\Users\isaac\Downloads\vlogs\frames\51363.jpg,-0.008463491598564134,-0.04692401861137163,-0.026107686935150486
121,C:\Users\isaac\Downloads\vlogs\frames\51364.jpg,-0.07819015189220754,-0.002253355086708011,-0.0375112226492892
123,C:\Users\isaac\Downloads\vlogs\frames\51365.jpg,0.23547625583326146,-0.03170358797661466,-0.1451721182159252
125,C:\Users\isaac\Downloads\vlogs\frames\51366.jpg,0.027218102677902332,-0.04979708553523995,-0.045341430551844794
127,C:\Users\isaac\Downloads\vlogs\frames\51367.jpg,0.2999444516298316,0.06821006025774394,-0.09432079954524701
129,C:\Users\isaac\Downloads\vlogs\frames\51368.jpg,0.0587792176885876,-0.06076267245640292,-0.11451649328344071
133,C:\Users\isaac\Downloads\vlogs\frames\51370.jpg,0.16862600481963053,-0.11183676292092036,-0.04260405960730999
135,C:\Users\isaac\Downloads\vlogs\frames\51371.jpg,-0.022614558838295253,-0.06361330748348727,-0.09551951676876957
137,C:\Users\isaac\Downloads\vlogs\frames\51372.jpg,-0.05646945424221772,0.11749449274267072,0.0674887729325536
139,C:\Users\isaac\Downloads\vlogs\frames\51373.jpg,-0.1906127974720809,0.032722490593659254,0.023922010320362022
141,C:\Users\isaac\Downloads\vlogs\frames\51374.jpg,-0.13316223629411927,-0.049176683203041346,0.006777775546655827
143,C:\Users\isaac\Downloads\vlogs\frames\51375.jpg,-0.01906212174117462,0.03837339107646536,0.01728149212777872
145,C:\Users\isaac\Downloads\vlogs\frames\51376.jpg,0.046499834203907256,-0.029637438296485432,-0.16126692713772134
147,C:\Users\isaac\Downloads\vlogs\frames\51377.jpg,0.1119537460456633,-0.12691368784239873,-0.2108433610179963
149,C:\Users\isaac\Downloads\vlogs\frames\51378.jpg,-0.017963153875630442,-0.044893346303329064,0.018919897469305735
151,C:\Users\isaac\Downloads\vlogs\frames\51379.jpg,-0.058894602206703596,0.010833154109952928,-0.028333082406597813
153,C:\Users\isaac\Downloads\vlogs\frames\5138.jpg,-0.04767686158494062,-0.1589354549325311,-0.04205389624158573
155,C:\Users\isaac\Downloads\vlogs\frames\51380.jpg,0.2752705418942139,-0.10219396167336833,-0.24073706982494758
157,C:\Users\isaac\Downloads\vlogs\frames\51381.jpg,0.012126428151506805,-0.08306619288930475,-0.04705218801006406
159,C:\Users\isaac\Downloads\vlogs\frames\51382.jpg,-0.07485994312857268,0.05374660434035951,-0.042552518936510436
161,C:\Users\isaac\Downloads\vlogs\frames\51383.jpg,0.03340743885577417,0.015308503807813659,-0.08770219592150194
163,C:\Users\isaac\Downloads\vlogs\frames\51384.jpg,0.051659597684111935,-0.1096781098277067,-0.11590204032040073
165,C:\Users\isaac\Downloads\vlogs\frames\51385.jpg,-0.1288890623217131,-0.028963531985604567,-0.04703731866696089
167,C:\Users\isaac\Downloads\vlogs\frames\51386.jpg,0.048537053589288205,-0.18769417377302405,-0.09593325780182078
169,C:\Users\isaac\Downloads\vlogs\frames\51387.jpg,-0.16164009764238127,0.023379940194578498,-0.03355097557694025
171,C:\Users\isaac\Downloads\vlogs\frames\51388.jpg,-0.03716618054756552,-0.02004977842335519,-0.05020562247157554
173,C:\Users\isaac\Downloads\vlogs\frames\51389.jpg,0.050456719887013876,0.017773455782898868,-0.047181642551823326
175,C:\Users\isaac\Downloads\vlogs\frames\5139.jpg,-0.07329268889029258,-0.09898320257213407,0.0024124315064015774
177,C:\Users\isaac\Downloads\vlogs\frames\51390.jpg,-0.13854303312437757,0.02495873464627256,0.11927821491898441
179,C:\Users\isaac\Downloads\vlogs\frames\51391.jpg,-0.09641402628524155,-0.0513791064982747,-0.02476576944799365
181,C:\Users\isaac\Downloads\vlogs\frames\51392.jpg,0.00822025350333758,-0.017283553269888903,-0.1677356305034376
183,C:\Users\isaac\Downloads\vlogs\frames\51393.jpg,-0.17165091281605802,0.16622335532237928,0.1262101070201224
185,C:\Users\isaac\Downloads\vlogs\frames\51394.jpg,0.08478008328110484,0.009201822249067884,-0.08984626958346836
187,C:\Users\isaac\Downloads\vlogs\frames\51395.jpg,0.021598324106349515,-0.008045636607496123,-0.09944277879807671
189,C:\Users\isaac\Downloads\vlogs\frames\51396.jpg,-0.11355696314613473,-0.04941548332280444,-0.22022683764903847
191,C:\Users\isaac\Downloads\vlogs\frames\51397.jpg,-0.17608105659953627,0.015314940270326812,-0.16239519978509387
193,C:\Users\isaac\Downloads\vlogs\frames\51398.jpg,-0.06150935373462348,-0.028443024005594186,-0.13765545195632845
196,C:\Users\isaac\Downloads\vlogs\frames\514.jpg,0.005454444532667132,0.07579481276642984,-0.21936055497007909
198,C:\Users\isaac\Downloads\vlogs\frames\5140.jpg,-0.1340262695619863,0.09685919868543051,-0.03953252013916919
200,C:\Users\isaac\Downloads\vlogs\frames\51400.jpg,-0.14790138770215133,0.01476526156841125,-0.18276209317120823
202,C:\Users\isaac\Downloads\vlogs\frames\51401.jpg,-0.003231817143295077,-0.05363407758789,-0.14146175810831074
204,C:\Users\isaac\Downloads\vlogs\frames\51402.jpg,-0.045689008632735485,-0.054394518910798995,-0.13189277227398902
207,C:\Users\isaac\Downloads\vlogs\frames\51404.jpg,0.018239079195873104,-0.07827564250372074,-0.1942033210095995
210,C:\Users\isaac\Downloads\vlogs\frames\51406.jpg,-0.10033284489990395,0.03524708010581842,-0.0483878375954257
212,C:\Users\isaac\Downloads\vlogs\frames\51407.jpg,-0.02460440593578961,0.013443016798709156,-0.23894901872562793
216,C:\Users\isaac\Downloads\vlogs\frames\5141.jpg,0.11318787731019442,-0.0662447461593788,0.021782058146459143
221,C:\Users\isaac\Downloads\vlogs\frames\51413.jpg,-0.07176884303753735,-0.039629648271988345,-0.12516302837035592
223,C:\Users\isaac\Downloads\vlogs\frames\51414.jpg,-0.32974628810112416,0.03456037669051241,-0.19008587452854053
225,C:\Users\isaac\Downloads\vlogs\frames\51415.jpg,-0.03838237921437947,-0.01681783723479019,-0.3820120961650442
227,C:\Users\isaac\Downloads\vlogs\frames\51416.jpg,0.05723542538631716,0.034207697908843794,-0.18084456111147648
229,C:\Users\isaac\Downloads\vlogs\frames\51417.jpg,-0.10551540523324496,0.04331504735060202,-0.1491949349086369
231,C:\Users\isaac\Downloads\vlogs\frames\51418.jpg,0.2243137148091321,0.04114974339027324,-0.428952853967095
233,C:\Users\isaac\Downloads\vlogs\frames\51419.jpg,-0.11686350280210864,0.0773478155373655,-0.25759578423464324
235,C:\Users\isaac\Downloads\vlogs\frames\5142.jpg,0.05116629041812019,0.13859669631174126,0.027333303105434605
237,C:\Users\isaac\Downloads\vlogs\frames\51420.jpg,-0.05711093638925439,-0.021940371708390406,-0.2793253142964642
239,C:\Users\isaac\Downloads\vlogs\frames\51421.jpg,-0.19794181647215728,0.09123573837884105,-0.0677605972928186
241,C:\Users\isaac\Downloads\vlogs\frames\51422.jpg,-0.051608807333344255,0.003043409177827318,-0.07876957199396196
243,C:\Users\isaac\Downloads\vlogs\frames\51423.jpg,0.07073027084657882,0.058921581191340645,-0.10614785606964529
245,C:\Users\isaac\Downloads\vlogs\frames\51424.jpg,-0.258857825289211,-0.11007841694274934,-0.06516761115661453
249,C:\Users\isaac\Downloads\vlogs\frames\51427.jpg,-0.4234420305687757,0.041389525015515655,-0.08497738418479123
251,C:\Users\isaac\Downloads\vlogs\frames\51428.jpg,-0.3238452386091829,0.11426540289841115,-0.14226760731898655
254,C:\Users\isaac\Downloads\vlogs\frames\5143.jpg,-0.1305798345206451,-0.11633438113776869,0.08059154601948151
256,C:\Users\isaac\Downloads\vlogs\frames\51430.jpg,-0.255067911149393,0.0796625490523255,-0.012158541155883417
259,C:\Users\isaac\Downloads\vlogs\frames\51432.jpg,-0.17491007462490665,-0.11881679251715253,0.08391905027501262
261,C:\Users\isaac\Downloads\vlogs\frames\51433.jpg,-0.158163911788577,0.02286613823232758,-0.0856302571213777
263,C:\Users\isaac\Downloads\vlogs\frames\51434.jpg,-0.1448597010471755,-0.009955099169084367,-0.07739688394132928
265,C:\Users\isaac\Downloads\vlogs\frames\51435.jpg,-0.026990291505654764,-0.003931890860668126,-0.2069526148246418
267,C:\Users\isaac\Downloads\vlogs\frames\51436.jpg,0.04625039675130546,-0.013546779613760275,-0.16697869110855434
269,C:\Users\isaac\Downloads\vlogs\frames\51437.jpg,-0.4686342549836482,0.13627205217806548,-0.0753130235446812
271,C:\Users\isaac\Downloads\vlogs\frames\51438.jpg,-0.10070083711966667,-0.04664896783451161,-0.14692881529995847
273,C:\Users\isaac\Downloads\vlogs\frames\51439.jpg,0.07317884873653165,0.10966905882057278,-0.1824536540987533
275,C:\Users\isaac\Downloads\vlogs\frames\5144.jpg,0.060673514464429534,-0.1803828724062502,0.06877305005686235
277,C:\Users\isaac\Downloads\vlogs\frames\51440.jpg,-0.2161276921657283,0.13012696777720084,-0.13810584979510293
279,C:\Users\isaac\Downloads\vlogs\frames\51441.jpg,-0.013125871823246841,0.09620348739037714,-0.19832413205437124
281,C:\Users\isaac\Downloads\vlogs\frames\51442.jpg,0.12238066916526052,0.002967299134209362,-0.09462299734741353
283,C:\Users\isaac\Downloads\vlogs\frames\51443.jpg,0.15865573924329826,0.016139810352974918,-0.11695140192667745
286,C:\Users\isaac\Downloads\vlogs\frames\51445.jpg,-0.09424539696042997,0.10668943408194974,-0.1579476378315171
288,C:\Users\isaac\Downloads\vlogs\frames\51446.jpg,0.028659167158839368,-0.07043075361135773,-0.2062799306422019
290,C:\Users\isaac\Downloads\vlogs\frames\51447.jpg,-0.050390723359801035,0.013521883771215656,-0.30342336341308906
292,C:\Users\isaac\Downloads\vlogs\frames\51448.jpg,-0.06227396836014782,-4.2333326743901944e-05,-0.1647089952777792
294,C:\Users\isaac\Downloads\vlogs\frames\51449.jpg,0.01926858866584035,0.06494971832387442,-0.16674641301325635
296,C:\Users\isaac\Downloads\vlogs\frames\5145.jpg,0.01897759999824,-0.010157957056063567,-0.04132034563140244
298,C:\Users\isaac\Downloads\vlogs\frames\51450.jpg,0.00743886161778032,0.09036645421113781,-0.19439248096598852
300,C:\Users\isaac\Downloads\vlogs\frames\51451.jpg,-0.23160638704142142,-0.028936055819513005,-0.08371377784124236
303,C:\Users\isaac\Downloads\vlogs\frames\51453.jpg,0.03564989059987889,0.025431197332968617,-0.2056907937768388
305,C:\Users\isaac\Downloads\vlogs\frames\51454.jpg,-0.1391979449527664,0.060934081199569175,0.025426159477915575
307,C:\Users\isaac\Downloads\vlogs\frames\51455.jpg,0.08727526018949977,-0.022429355038659404,-0.23480995926608905
309,C:\Users\isaac\Downloads\vlogs\frames\51456.jpg,-0.11182838729463217,-0.021321323953865,-0.08768907239661139
311,C:\Users\isaac\Downloads\vlogs\frames\51457.jpg,-0.036798576152065055,-0.01418821790465174,-0.0685748639724444
313,C:\Users\isaac\Downloads\vlogs\frames\51458.jpg,-0.23963721881130826,-0.04320267848091233,-0.020085216594566364
315,C:\Users\isaac\Downloads\vlogs\frames\51459.jpg,-0.08047978249766113,0.04300829171761613,-0.0566687430801033
317,C:\Users\isaac\Downloads\vlogs\frames\5146.jpg,0.19369150544542477,-0.05113830260761114,-0.04764367901521131
319,C:\Users\isaac\Downloads\vlogs\frames\51460.jpg,-0.34789915549411243,0.17072980708508836,0.11185853968531052
321,C:\Users\isaac\Downloads\vlogs\frames\51461.jpg,-0.20395676406229518,0.17713253996298323,-0.06387385490503386
323,C:\Users\isaac\Downloads\vlogs\frames\51462.jpg,0.05113151812975186,0.020160386905132253,-0.15151932657570394
325,C:\Users\isaac\Downloads\vlogs\frames\51463.jpg,-0.19080394466992404,0.027737523901048774,-0.24049167201220203
327,C:\Users\isaac\Downloads\vlogs\frames\51464.jpg,-0.04846771865451432,0.04946447128036738,-0.0804180830335208
329,C:\Users\isaac\Downloads\vlogs\frames\51465.jpg,-0.19104711809419417,-0.08614458905160002,-0.10028187743559476
331,C:\Users\isaac\Downloads\vlogs\frames\51466.jpg,-0.28581086711573367,-0.07224218401501584,0.0458301410891463
333,C:\Users\isaac\Downloads\vlogs\frames\51467.jpg,-0.06295817635090831,-0.05604965334730735,-0.18038747574661831
336,C:\Users\isaac\Downloads\vlogs\frames\51469.jpg,-0.21248189885694826,-0.03178933102705775,0.03871652196985132
338,C:\Users\isaac\Downloads\vlogs\frames\5147.jpg,0.047832812157145514,-0.10075534692876002,-0.08442511098185433
340,C:\Users\isaac\Downloads\vlogs\frames\51470.jpg,-0.2876294523677299,0.13029728369533305,-0.10590982713799078
342,C:\Users\isaac\Downloads\vlogs\frames\51471.jpg,-0.18287834191782118,-0.00018448302552500124,-0.20895350644223498
346,C:\Users\isaac\Downloads\vlogs\frames\51474.jpg,-0.2606910111284632,0.005199325142024879,-0.18182552938431829
348,C:\Users\isaac\Downloads\vlogs\frames\51475.jpg,0.009110972077268594,0.0030215172332398632,-0.2160839663798103
350,C:\Users\isaac\Downloads\vlogs\frames\51476.jpg,-0.0014716361146435047,-0.07117148282076437,-0.2312360227746125
354,C:\Users\isaac\Downloads\vlogs\frames\51479.jpg,-0.31649755984162864,0.10877712309792038,-0.003925234411203226
356,C:\Users\isaac\Downloads\vlogs\frames\5148.jpg,-0.07320653197911675,-0.052613997141553494,0.013889698336857352
358,C:\Users\isaac\Downloads\vlogs\frames\51480.jpg,-0.14764636268363712,-0.02926066031143001,-0.12825796642158344
362,C:\Users\isaac\Downloads\vlogs\frames\51483.jpg,-0.10122767876155984,0.1310473348279396,-0.18798676749315077
364,C:\Users\isaac\Downloads\vlogs\frames\51484.jpg,-0.09916716296277675,-0.0530482466137669,-0.22942523528933625
366,C:\Users\isaac\Downloads\vlogs\frames\51485.jpg,0.030910539430802957,-0.050337079777016666,-0.25389168263084666
369,C:\Users\isaac\Downloads\vlogs\frames\51487.jpg,0.0026286750520755587,-0.07339803559058063,-0.03509919407633449
371,C:\Users\isaac\Downloads\vlogs\frames\51488.jpg,-0.3487091045139139,-0.012943438144912035,0.030502253141945775
373,C:\Users\isaac\Downloads\vlogs\frames\51489.jpg,0.009193677326976957,-0.07196946478911587,-0.08578867010323267
375,C:\Users\isaac\Downloads\vlogs\frames\5149.jpg,0.0029718348653508383,0.2213262820081635,-0.003942264033943443
377,C:\Users\isaac\Downloads\vlogs\frames\51490.jpg,0.031665219953476875,-0.14805148978420812,-0.11438262902464409
379,C:\Users\isaac\Downloads\vlogs\frames\51491.jpg,0.3663080020565282,-0.2931347958472016,-0.2019841646642895
381,C:\Users\isaac\Downloads\vlogs\frames\51492.jpg,0.1909271517240847,-0.07287066820866393,0.026123928519496065
383,C:\Users\isaac\Downloads\vlogs\frames\51493.jpg,0.47220267181318887,0.035252240195282405,-0.17565754649415818
385,C:\Users\isaac\Downloads\vlogs\frames\51494.jpg,0.12126324018713071,0.02016430575435463,-0.0018714201072585533
387,C:\Users\isaac\Downloads\vlogs\frames\51495.jpg,0.4887962971772371,0.023535406250858745,-0.15928570187520738
389,C:\Users\isaac\Downloads\vlogs\frames\51496.jpg,0.35529566154494313,-0.2836579173536635,-0.0485938087602146
391,C:\Users\isaac\Downloads\vlogs\frames\51497.jpg,0.20675421239226469,-0.19914931062139038,-0.08923872491068002
393,C:\Users\isaac\Downloads\vlogs\frames\51498.jpg,0.4822587009239615,-0.2441422489663588,-0.027112432059159735
395,C:\Users\isaac\Downloads\vlogs\frames\51499.jpg,0.4431578514508598,-0.18899830384213975,-0.03153033724246852
397,C:\Users\isaac\Downloads\vlogs\frames\515.jpg,-0.005232998249894598,0.08376632085889646,-0.19189532768007866
399,C:\Users\isaac\Downloads\vlogs\frames\5150.jpg,-0.07164708841328683,-0.2941511064509669,0.029951115999816764
401,C:\Users\isaac\Downloads\vlogs\frames\51500.jpg,0.1637446460129183,-0.16023564182634975,0.07825139152666966
403,C:\Users\isaac\Downloads\vlogs\frames\51501.jpg,0.4196018415314071,-0.217286716757534,-0.0519060377051029
405,C:\Users\isaac\Downloads\vlogs\frames\51502.jpg,-0.25024833135422114,0.011818004335475156,0.09270378853234286
407,C:\Users\isaac\Downloads\vlogs\frames\51503.jpg,0.3085563022592538,-0.12095422342475433,-0.07593448668122939
409,C:\Users\isaac\Downloads\vlogs\frames\51504.jpg,-0.012755852445528949,0.03065120929113233,0.11885397566103074
411,C:\Users\isaac\Downloads\vlogs\frames\51505.jpg,0.21886943721703658,-0.08692025741470168,0.0017616053815498979
413,C:\Users\isaac\Downloads\vlogs\frames\51506.jpg,0.06703276764928898,0.00452469549661351,0.017682351838888936
415,C:\Users\isaac\Downloads\vlogs\frames\51507.jpg,0.24790797263600337,-0.17060534286644358,0.007473889368933256
417,C:\Users\isaac\Downloads\vlogs\frames\51508.jpg,0.1791892506654358,-0.14179782166525792,0.03975128913405196
419,C:\Users\isaac\Downloads\vlogs\frames\51509.jpg,0.47526852587349055,-0.09085359822063478,-0.07996453367536543
421,C:\Users\isaac\Downloads\vlogs\frames\5151.jpg,-0.09946326089277371,-0.13372041658752012,0.08820223977624195
423,C:\Users\isaac\Downloads\vlogs\frames\51510.jpg,0.7076506658357353,0.013139495385589386,-0.18616744309718683
425,C:\Users\isaac\Downloads\vlogs\frames\51511.jpg,0.6852445545635777,-0.04552348816049561,-0.20473514527043146
427,C:\Users\isaac\Downloads\vlogs\frames\51512.jpg,1.004421774105249,-0.11494137249103727,-0.24200461881097923
429,C:\Users\isaac\Downloads\vlogs\frames\51513.jpg,0.07068441837387628,-0.10301219220222657,-0.11433991068259637
431,C:\Users\isaac\Downloads\vlogs\frames\51514.jpg,0.8794342833906859,0.13799751910175145,-0.42367688449111335
434,C:\Users\isaac\Downloads\vlogs\frames\51516.jpg,0.35144445201496005,-0.101543563172306,-0.08092540250266096
436,C:\Users\isaac\Downloads\vlogs\frames\51517.jpg,0.06910370976977831,-0.030996178718861633,-0.09881138334055109
438,C:\Users\isaac\Downloads\vlogs\frames\51518.jpg,-0.4687005767808996,0.31608483950543215,0.10303455862071648
441,C:\Users\isaac\Downloads\vlogs\frames\5152.jpg,-0.24271721598963936,-0.02135504655067629,0.03290524973858205
443,C:\Users\isaac\Downloads\vlogs\frames\51520.jpg,0.09544005834838809,-0.007679277357546347,-0.1437332659410286
445,C:\Users\isaac\Downloads\vlogs\frames\51521.jpg,1.0416079942902532,0.8606653165655537,-1.018535870446478
447,C:\Users\isaac\Downloads\vlogs\frames\51522.jpg,-0.0925304093239808,-0.010586744349834218,-0.029442109421090407
449,C:\Users\isaac\Downloads\vlogs\frames\51523.jpg,-0.1859316296345558,-0.01832979951395143,0.03486295482617919
451,C:\Users\isaac\Downloads\vlogs\frames\51524.jpg,0.10674100380629997,0.06468906990401596,0.06472381185654597
453,C:\Users\isaac\Downloads\vlogs\frames\51525.jpg,-0.19949376195920623,0.04556853005396597,0.044748304597252216
456,C:\Users\isaac\Downloads\vlogs\frames\51527.jpg,5.0310888527732706e-06,-0.011503783173939838,0.06686580572029588
458,C:\Users\isaac\Downloads\vlogs\frames\51528.jpg,0.04083912188497747,-0.2699029944312696,-0.048057434433902965
460,C:\Users\isaac\Downloads\vlogs\frames\51529.jpg,0.04975062883932876,-0.1545583725804498,0.05671060598280967
462,C:\Users\isaac\Downloads\vlogs\frames\5153.jpg,0.11338589414155953,-0.1995555820591064,0.03764063248413582
464,C:\Users\isaac\Downloads\vlogs\frames\51530.jpg,0.08478041292517913,-0.04538744066583199,0.10732926337907747
466,C:\Users\isaac\Downloads\vlogs\frames\51531.jpg,0.07718722249540173,-0.20306127250930245,0.03341214774462434
468,C:\Users\isaac\Downloads\vlogs\frames\51532.jpg,0.18902036308173364,-0.20027204011514377,0.027126705926609408
470,C:\Users\isaac\Downloads\vlogs\frames\51533.jpg,0.18427657815728435,-0.2792527853340993,-0.011103721512107211
472,C:\Users\isaac\Downloads\vlogs\frames\51534.jpg,0.42520896006748216,0.012762127579085453,-0.029482724939807102
474,C:\Users\isaac\Downloads\vlogs\frames\51535.jpg,0.25555651741358204,-0.053496261608660695,0.0596596105669956
476,C:\Users\isaac\Downloads\vlogs\frames\51536.jpg,0.20580963250734857,-0.13323768647970707,0.07181051929054226
478,C:\Users\isaac\Downloads\vlogs\frames\51537.jpg,-0.14408243700429707,-0.09640444058113533,0.1940762549003702
480,C:\Users\isaac\Downloads\vlogs\frames\51538.jpg,0.2027406645788668,0.03395855664254803,0.03122575669568164
482,C:\Users\isaac\Downloads\vlogs\frames\51539.jpg,0.16126806185433837,-0.260697644591925,0.0323888010715597
484,C:\Users\isaac\Downloads\vlogs\frames\5154.jpg,-0.19767800927431003,-0.11015641825471005,-0.046584871713055975
486,C:\Users\isaac\Downloads\vlogs\frames\51540.jpg,0.16160432158006321,-0.26196169719332096,0.07202985127586066
488,C:\Users\isaac\Downloads\vlogs\frames\51541.jpg,0.1273791891141804,-0.1322057223048231,0.1063596905497075
