,path,X,Y,Z
94,C:\Users\isaac\Downloads\vlogs\frames\57368.jpg,-0.07723786849764534,-0.025997715081504346,0.017736268378947425
96,C:\Users\isaac\Downloads\vlogs\frames\57369.jpg,0.1279112341265695,0.01035304647338578,-0.13455675333318678
98,C:\Users\isaac\Downloads\vlogs\frames\5737.jpg,-0.461579988812955,-0.4649054938278934,-0.08099618790896077
100,C:\Users\isaac\Downloads\vlogs\frames\57370.jpg,-0.12799191352765263,0.0563505308848313,0.07398846141900385
102,C:\Users\isaac\Downloads\vlogs\frames\57371.jpg,-0.04390854499943527,-0.018506527615245433,0.04835862744669862
104,C:\Users\isaac\Downloads\vlogs\frames\57372.jpg,-0.11858697305069935,-0.0374783910170429,0.08597538490067423
106,C:\Users\isaac\Downloads\vlogs\frames\57373.jpg,0.16932072172818363,0.07957530277965859,-0.053913411736942495
108,C:\Users\isaac\Downloads\vlogs\frames\57374.jpg,0.00302000611011827,0.01954144433260034,-0.07102385008751365
110,C:\Users\isaac\Downloads\vlogs\frames\57375.jpg,-0.049367420865232756,0.05816099067918732,0.010919214987038366
112,C:\Users\isaac\Downloads\vlogs\frames\57376.jpg,-0.13104923019617998,0.005977524849540131,0.13810296232729344
114,C:\Users\isaac\Downloads\vlogs\frames\57377.jpg,-0.12122733923809897,-0.07873391745329653,0.09777366953077699
116,C:\Users\isaac\Downloads\vlogs\frames\57378.jpg,-0.14096482058666127,-0.06065177298384965,0.03955039693614318
118,C:\Users\isaac\Downloads\vlogs\frames\57379.jpg,-0.1267993321726147,-0.08821388489987388,-0.07168603136204842
120,C:\Users\isaac\Downloads\vlogs\frames\5738.jpg,-0.026066846166563223,-0.3898391044101131,0.14016246206834118
122,C:\Users\isaac\Downloads\vlogs\frames\57380.jpg,-0.10301574641282797,0.06027694521624374,-0.013090193489521201
124,C:\Users\isaac\Downloads\vlogs\frames\57381.jpg,-0.179006615814595,-0.009544354614453927,0.025134860204245713
126,C:\Users\isaac\Downloads\vlogs\frames\57382.jpg,0.19920990693446053,0.022209177627219787,-0.10866547935235332
128,C:\Users\isaac\Downloads\vlogs\frames\57383.jpg,-0.14037611412793083,0.019514515101213666,0.10190121935563476
130,C:\Users\isaac\Downloads\vlogs\frames\57384.jpg,-0.010802999830638697,0.03368913994833424,0.05271638691078139
132,C:\Users\isaac\Downloads\vlogs\frames\57385.jpg,0.0029721836341001164,0.010154316314733451,-0.11633690229973766
134,C:\Users\isaac\Downloads\vlogs\frames\57386.jpg,-0.019953197404689677,0.007185964407301954,-0.1628873986212047
136,C:\Users\isaac\Downloads\vlogs\frames\57387.jpg,0.04237128873200615,-0.031380316098457546,-0.08888327442898288
138,C:\Users\isaac\Downloads\vlogs\frames\57388.jpg,0.01453312895893654,0.0510494661095801,-0.023531550571441493
140,C:\Users\isaac\Downloads\vlogs\frames\57389.jpg,-0.0982659073462825,-0.011774177612774524,-0.09848470764511376
142,C:\Users\isaac\Downloads\vlogs\frames\5739.jpg,0.26908874402767974,-0.12490058430681415,-0.312429623124305
144,C:\Users\isaac\Downloads\vlogs\frames\57390.jpg,-0.18055586094703419,-0.0708597177792099,-0.04465028548567462
146,C:\Users\isaac\Downloads\vlogs\frames\57391.jpg,0.018301344828137812,-0.05901989829468469,-0.16123959478181402
148,C:\Users\isaac\Downloads\vlogs\frames\57392.jpg,-0.1838695933069532,-0.1831709492989016,0.07875905417538694
150,C:\Users\isaac\Downloads\vlogs\frames\57393.jpg,-0.039965897366856976,-0.022002633062290552,0.019403983521879803
152,C:\Users\isaac\Downloads\vlogs\frames\57394.jpg,0.22943470312267664,-0.010416699916040108,-0.08072325955777528
154,C:\Users\isaac\Downloads\vlogs\frames\57395.jpg,-0.08075760100809658,-0.0969936850105343,-0.0907106372029058
156,C:\Users\isaac\Downloads\vlogs\frames\57396.jpg,-0.1448493077355324,0.020431384808732966,0.04317811447696065
158,C:\Users\isaac\Downloads\vlogs\frames\57397.jpg,-0.1111388720607363,-0.055107987084983025,0.06027792252107766
160,C:\Users\isaac\Downloads\vlogs\frames\57398.jpg,-0.0018472601648498429,0.14071991477023757,0.040749295310365884
162,C:\Users\isaac\Downloads\vlogs\frames\57399.jpg,0.13237028730114353,0.005158708490562362,-0.07384180794107953
165,C:\Users\isaac\Downloads\vlogs\frames\5740.jpg,0.213894297113628,-0.296725269573717,-0.1211818195431061
167,C:\Users\isaac\Downloads\vlogs\frames\57400.jpg,0.003527076752643666,0.059930760911290355,0.017731524342262762
169,C:\Users\isaac\Downloads\vlogs\frames\57401.jpg,-0.07735187998812985,0.07293372705272853,-0.12026799866268331
171,C:\Users\isaac\Downloads\vlogs\frames\57402.jpg,-0.04327903174319921,-0.06584040554405556,0.06606986967290311
173,C:\Users\isaac\Downloads\vlogs\frames\57403.jpg,0.12491969232899328,0.00891240926430552,-0.15254766503499056
175,C:\Users\isaac\Downloads\vlogs\frames\57404.jpg,-0.1787944682325219,-0.0152977414653261,0.1627599956740236
177,C:\Users\isaac\Downloads\vlogs\frames\57405.jpg,-0.028492959363040842,0.01451063972101659,0.04724781990147216
179,C:\Users\isaac\Downloads\vlogs\frames\57406.jpg,-0.12286772953567383,-0.003203178015944633,0.01940176853575578
181,C:\Users\isaac\Downloads\vlogs\frames\57407.jpg,-0.1354209415875719,0.053284564454058,0.029766903576101414
183,C:\Users\isaac\Downloads\vlogs\frames\57408.jpg,0.03954584070918275,0.03844924525949258,-0.07046439908696231
185,C:\Users\isaac\Downloads\vlogs\frames\57409.jpg,-0.03445872778417663,0.010775334791406634,0.10198662591506281
187,C:\Users\isaac\Downloads\vlogs\frames\5741.jpg,0.36855132457208223,-0.07353949267478728,-0.32294272275590036
189,C:\Users\isaac\Downloads\vlogs\frames\57410.jpg,-0.16948992477574154,-0.04018541066993398,0.0614688457624977
191,C:\Users\isaac\Downloads\vlogs\frames\57411.jpg,-0.01615797880693393,-0.026847913477366755,0.026181467172372627
193,C:\Users\isaac\Downloads\vlogs\frames\57412.jpg,0.05560766688314733,0.028289977831128816,0.04742728584609352
195,C:\Users\isaac\Downloads\vlogs\frames\57413.jpg,-0.06706200931173374,0.04190141021473581,0.18675614222818268
197,C:\Users\isaac\Downloads\vlogs\frames\57414.jpg,-0.11147572449070117,-0.005149211046977374,0.08998945664402865
199,C:\Users\isaac\Downloads\vlogs\frames\57415.jpg,-0.05611454770628956,0.07575391968684975,-0.0040756934415309195
201,C:\Users\isaac\Downloads\vlogs\frames\57416.jpg,-0.14064921550743253,-0.11662609248969269,0.007909890596133007
203,C:\Users\isaac\Downloads\vlogs\frames\57417.jpg,-0.0791366569606752,-0.014021760001430218,0.10132491985011564
205,C:\Users\isaac\Downloads\vlogs\frames\57418.jpg,-0.1247414849834053,-0.08695173715080154,-0.08478694345166292
207,C:\Users\isaac\Downloads\vlogs\frames\57419.jpg,-0.10475638513430878,-0.03412724954714917,-0.020477083128588196
209,C:\Users\isaac\Downloads\vlogs\frames\5742.jpg,-0.46829153689575753,0.14015166221259923,0.12814840679601988
211,C:\Users\isaac\Downloads\vlogs\frames\57420.jpg,0.19011984381319066,0.07912652441751113,-0.06299877150995338
213,C:\Users\isaac\Downloads\vlogs\frames\57421.jpg,-0.0922487300857501,0.028629877336016407,-0.011336352489314248
215,C:\Users\isaac\Downloads\vlogs\frames\57422.jpg,0.1647395240068668,0.010588746466731982,-0.1132816349413276
217,C:\Users\isaac\Downloads\vlogs\frames\57423.jpg,-0.17013175593703594,0.0538553338040712,-0.033768750819603524
219,C:\Users\isaac\Downloads\vlogs\frames\57424.jpg,-0.2633189719607575,-0.05495245956140265,0.029132279912605162
221,C:\Users\isaac\Downloads\vlogs\frames\57425.jpg,0.008380433033110481,-0.03817375645370724,-0.08803744885989263
223,C:\Users\isaac\Downloads\vlogs\frames\57426.jpg,0.11179723050379414,-0.009230761191121754,-0.10923652112719938
225,C:\Users\isaac\Downloads\vlogs\frames\57427.jpg,-0.12697095047684454,-0.10495681277882883,-0.050958419100946804
227,C:\Users\isaac\Downloads\vlogs\frames\57428.jpg,-0.307246244279976,-0.07362813533290324,0.0196748294492762
229,C:\Users\isaac\Downloads\vlogs\frames\57429.jpg,-0.13986080324310712,-0.029462147410165097,-0.0013148826966022952
232,C:\Users\isaac\Downloads\vlogs\frames\57430.jpg,-0.07216028776772909,-0.020620036420375975,-0.04152971566758228
234,C:\Users\isaac\Downloads\vlogs\frames\57431.jpg,-0.03634792936004288,-0.03374004144460387,-0.02417908523920234
236,C:\Users\isaac\Downloads\vlogs\frames\57432.jpg,-0.2652119362852294,-0.014372612980781347,0.024928321261057394
238,C:\Users\isaac\Downloads\vlogs\frames\57433.jpg,-0.13110594625084834,-0.048035424307590974,-0.019645887628161763
240,C:\Users\isaac\Downloads\vlogs\frames\57434.jpg,0.016581174029028884,-0.05591366173572128,-0.01996912253688748
242,C:\Users\isaac\Downloads\vlogs\frames\57435.jpg,-0.1143888440548345,-0.008965488150127371,0.014192052958248054
244,C:\Users\isaac\Downloads\vlogs\frames\57436.jpg,-0.005738695828610325,-0.016895306818779626,0.016436593414068407
246,C:\Users\isaac\Downloads\vlogs\frames\57437.jpg,0.05021523899094463,-0.02350604892150705,-0.06981175140765446
248,C:\Users\isaac\Downloads\vlogs\frames\57438.jpg,-0.1428118141401545,-0.03852884141208681,0.027357679376889998
250,C:\Users\isaac\Downloads\vlogs\frames\57439.jpg,-0.05908246958717111,0.01422716946732441,0.007106165958130824
252,C:\Users\isaac\Downloads\vlogs\frames\5744.jpg,-0.5559829773571976,0.07252630782025382,0.013974226093564194
254,C:\Users\isaac\Downloads\vlogs\frames\57440.jpg,-0.08108486087710798,0.020573800772197705,0.045715722608105455
256,C:\Users\isaac\Downloads\vlogs\frames\57441.jpg,0.046847788816035574,0.0024573847828659517,-0.08366608576107794
258,C:\Users\isaac\Downloads\vlogs\frames\57442.jpg,-0.0498058988547231,0.006797448708941889,0.009574965805082474
260,C:\Users\isaac\Downloads\vlogs\frames\57443.jpg,-0.05593727348189514,-0.03554456451844042,0.0043587554545764864
262,C:\Users\isaac\Downloads\vlogs\frames\57444.jpg,-0.11950050112860618,-0.022236485843692,0.018937094900082566
264,C:\Users\isaac\Downloads\vlogs\frames\57445.jpg,-0.1397294157476969,0.038233250606503684,0.031156592611155758
266,C:\Users\isaac\Downloads\vlogs\frames\57446.jpg,-0.16322090563306638,-0.01899786075372303,-0.030284240568196966
268,C:\Users\isaac\Downloads\vlogs\frames\57447.jpg,-0.10174444647115345,-0.05379571464502459,-0.06790434715697588
270,C:\Users\isaac\Downloads\vlogs\frames\57448.jpg,-0.08530067176514276,0.02989114991410006,-0.03408941960541431
272,C:\Users\isaac\Downloads\vlogs\frames\57449.jpg,-0.13763470063851524,0.01908893163596231,-0.04977931063909522
274,C:\Users\isaac\Downloads\vlogs\frames\5745.jpg,-0.39866867325719124,-0.0026943287280219385,-0.0752358924725356
276,C:\Users\isaac\Downloads\vlogs\frames\57450.jpg,0.0019612108311914214,0.05914115202898768,-0.06383497932480166
278,C:\Users\isaac\Downloads\vlogs\frames\57451.jpg,0.055366302181351496,-0.055587962690253435,-0.0888952813274218
280,C:\Users\isaac\Downloads\vlogs\frames\57452.jpg,0.04416326229728632,0.001121910933681545,-0.09808909233106523
282,C:\Users\isaac\Downloads\vlogs\frames\57453.jpg,0.01330736745586899,0.04419573881522153,-0.06056445710489979
284,C:\Users\isaac\Downloads\vlogs\frames\57454.jpg,-0.0811404430777203,-0.009099077778551314,0.009471833439735863
286,C:\Users\isaac\Downloads\vlogs\frames\57455.jpg,0.0997933810284367,-0.016418635935618067,-0.21515495571974855
288,C:\Users\isaac\Downloads\vlogs\frames\57456.jpg,-0.10333907775874088,0.003686928467830703,0.06762122190120053
290,C:\Users\isaac\Downloads\vlogs\frames\57457.jpg,0.11824473863816225,-0.005901797357270993,-0.19730512619565632
292,C:\Users\isaac\Downloads\vlogs\frames\57458.jpg,0.023493100681810365,-0.02109522651293624,-0.16523045776613032
294,C:\Users\isaac\Downloads\vlogs\frames\57459.jpg,0.018707957558168748,-0.028369939391437397,-0.13950644068706886
296,C:\Users\isaac\Downloads\vlogs\frames\5746.jpg,-0.2972731234674015,0.1297087066261604,0.02929314240135694
298,C:\Users\isaac\Downloads\vlogs\frames\57460.jpg,0.023796595309579855,-0.08196276802880824,-0.1272123136255
300,C:\Users\isaac\Downloads\vlogs\frames\57461.jpg,0.18456911494603026,0.011946753314341604,-0.08243518673672642
303,C:\Users\isaac\Downloads\vlogs\frames\57463.jpg,-0.015798114703909485,-0.08199199130858714,-0.12258169660116452
305,C:\Users\isaac\Downloads\vlogs\frames\57464.jpg,-0.04657944857695173,-0.08926259206907784,-0.16640425225238312
307,C:\Users\isaac\Downloads\vlogs\frames\57465.jpg,0.11780940548979398,-0.03393378073504939,-0.02658961410377491
309,C:\Users\isaac\Downloads\vlogs\frames\57466.jpg,0.07614867769078427,-0.07600769427856363,-0.11884994157870488
311,C:\Users\isaac\Downloads\vlogs\frames\57467.jpg,0.018000979753806195,-0.03581467467823898,-0.03824447493949559
313,C:\Users\isaac\Downloads\vlogs\frames\57468.jpg,0.08128631794231281,0.09151547982351628,-0.054068411040435985
315,C:\Users\isaac\Downloads\vlogs\frames\57469.jpg,0.09557436698738687,-0.06596091827929113,-0.05140227986162581
317,C:\Users\isaac\Downloads\vlogs\frames\5747.jpg,-0.4708113606036333,0.053683821459903545,0.0661567741892894
319,C:\Users\isaac\Downloads\vlogs\frames\57470.jpg,0.09900211208432691,0.0627192463005589,-0.3129920011910739
323,C:\Users\isaac\Downloads\vlogs\frames\57473.jpg,0.048103968032801904,0.086935346228659,-0.17870237386944307
326,C:\Users\isaac\Downloads\vlogs\frames\57475.jpg,0.028323068026174895,0.08276177443685823,-0.12526738031206797
328,C:\Users\isaac\Downloads\vlogs\frames\57476.jpg,-0.014237933627629474,-0.04411156445686704,-0.06562120520090087
330,C:\Users\isaac\Downloads\vlogs\frames\57477.jpg,0.14302464573589987,0.3011454840258108,-0.11781671857853686
333,C:\Users\isaac\Downloads\vlogs\frames\57479.jpg,-0.05372934692087795,-0.056871504022396636,0.11842946433010684
337,C:\Users\isaac\Downloads\vlogs\frames\57481.jpg,-0.15036305765371086,0.01578802380755607,0.08483645771784888
339,C:\Users\isaac\Downloads\vlogs\frames\57482.jpg,-0.0780481003747829,0.001591201796975378,0.025675697731510704
341,C:\Users\isaac\Downloads\vlogs\frames\57483.jpg,0.1331602555013638,-0.11622847277224671,0.017745749603768738
343,C:\Users\isaac\Downloads\vlogs\frames\57484.jpg,0.11083987247269002,-0.1291823476051755,0.049077349908922846
345,C:\Users\isaac\Downloads\vlogs\frames\57485.jpg,-0.010773846695319361,-0.09132415449034831,0.09530531642864488
347,C:\Users\isaac\Downloads\vlogs\frames\57486.jpg,0.015751095017656893,-0.0050206486174025735,0.03186139137059699
349,C:\Users\isaac\Downloads\vlogs\frames\57487.jpg,-0.02699492548013902,-0.09033035704621546,0.03304761492144317
351,C:\Users\isaac\Downloads\vlogs\frames\57488.jpg,-0.0730224247518118,-0.1333864804314391,-0.1991369464122281
353,C:\Users\isaac\Downloads\vlogs\frames\57489.jpg,-0.25382476847295543,-0.03500328663999156,-0.04647737529750663
356,C:\Users\isaac\Downloads\vlogs\frames\57490.jpg,-0.14346000241582402,-0.030565345098064772,0.00926333455055604
358,C:\Users\isaac\Downloads\vlogs\frames\57491.jpg,0.05669769095232478,-0.05403735120637383,-0.11688271752920337
360,C:\Users\isaac\Downloads\vlogs\frames\57492.jpg,0.03751932799558171,-0.031329684612882186,-0.05047429510749852
362,C:\Users\isaac\Downloads\vlogs\frames\57493.jpg,0.031141715401022653,-0.052383069215419055,-0.16066637214801102
364,C:\Users\isaac\Downloads\vlogs\frames\57494.jpg,-0.07359195475688748,-0.023075375552498806,-0.011269604020896724
366,C:\Users\isaac\Downloads\vlogs\frames\57495.jpg,-0.06138376863955665,-0.003649280566114197,0.02785482550144436
368,C:\Users\isaac\Downloads\vlogs\frames\57496.jpg,-0.11485117051840213,0.01612172718727075,0.04631044890199362
370,C:\Users\isaac\Downloads\vlogs\frames\57497.jpg,-0.07171239073033098,-0.009900680203074398,-0.04065004438128922
372,C:\Users\isaac\Downloads\vlogs\frames\57498.jpg,0.02564414838385589,-0.07035779963730895,-0.012128022701692082
375,C:\Users\isaac\Downloads\vlogs\frames\575.jpg,-0.1260950254957659,0.0226637042593703,0.04167664919229466
377,C:\Users\isaac\Downloads\vlogs\frames\5750.jpg,-0.49093314987085634,-0.22978086093142952,-0.031073938002719168
379,C:\Users\isaac\Downloads\vlogs\frames\57500.jpg,-0.11479672279682196,-0.060227793336861464,0.01936733136096742
381,C:\Users\isaac\Downloads\vlogs\frames\57501.jpg,-0.20627577754613233,-0.05792772760270247,0.048565239112649816
383,C:\Users\isaac\Downloads\vlogs\frames\57502.jpg,-0.12302865740061714,-0.031012226805677764,-0.001525134481999328
385,C:\Users\isaac\Downloads\vlogs\frames\57503.jpg,-0.13085608599773,-0.0814674310247595,-0.011055331493574625
387,C:\Users\isaac\Downloads\vlogs\frames\57504.jpg,-0.16319485821505872,-0.04545828467478973,-0.0005402371914048266
389,C:\Users\isaac\Downloads\vlogs\frames\57505.jpg,-0.127763468726007,-0.06919341602900088,-0.018573444113618557
391,C:\Users\isaac\Downloads\vlogs\frames\57506.jpg,-0.033199311579386374,-0.04067926824290821,-0.09299571095766974
393,C:\Users\isaac\Downloads\vlogs\frames\57507.jpg,-0.10051282868665798,0.006522570309063044,-0.014851396729364153
395,C:\Users\isaac\Downloads\vlogs\frames\57508.jpg,-0.16267906913758542,0.04424792424423225,0.021525528565773295
397,C:\Users\isaac\Downloads\vlogs\frames\57509.jpg,-0.11877217434598136,-0.10790207806742697,0.059509260408610355
399,C:\Users\isaac\Downloads\vlogs\frames\5751.jpg,-0.43536582867755397,-0.04728524137102074,0.10295597723479817
401,C:\Users\isaac\Downloads\vlogs\frames\57510.jpg,-0.10080200057410568,-0.053660729872089884,0.04161085134226045
403,C:\Users\isaac\Downloads\vlogs\frames\57511.jpg,-0.14288813766328487,-0.032140795582468934,0.03432860335949189
405,C:\Users\isaac\Downloads\vlogs\frames\57512.jpg,-0.19458487115311174,-0.059095206670071086,-0.0022086199878270513
407,C:\Users\isaac\Downloads\vlogs\frames\57513.jpg,-0.10423770172611103,0.03525325842910219,0.017682076341296357
409,C:\Users\isaac\Downloads\vlogs\frames\57514.jpg,-0.12352833515937885,-0.07708519592085378,0.010003684584374948
411,C:\Users\isaac\Downloads\vlogs\frames\57515.jpg,-0.11430947644452932,-0.04020171264829422,-0.04444491308889819
413,C:\Users\isaac\Downloads\vlogs\frames\57516.jpg,-0.1043031834944413,-0.05153728495923279,-0.015375367081510922
415,C:\Users\isaac\Downloads\vlogs\frames\57517.jpg,-0.08499822894190048,-0.006489863111118874,-0.026913227215504598
417,C:\Users\isaac\Downloads\vlogs\frames\57518.jpg,-0.13837850092745066,-0.014357147095035487,0.008993779243849965
419,C:\Users\isaac\Downloads\vlogs\frames\57519.jpg,-0.12133253999134491,-0.03517118430873264,-0.000735848994409642
421,C:\Users\isaac\Downloads\vlogs\frames\5752.jpg,-0.21592904694156373,0.12109191846637946,0.008858354222059784
423,C:\Users\isaac\Downloads\vlogs\frames\57520.jpg,-0.15310337881139313,-0.06862036741168068,-0.0567684716108883
425,C:\Users\isaac\Downloads\vlogs\frames\57521.jpg,-0.09293796832887276,0.002621540725613569,-0.007561225988556393
427,C:\Users\isaac\Downloads\vlogs\frames\57522.jpg,-0.14713650909576767,-0.02330726543684538,0.018564517167238066
430,C:\Users\isaac\Downloads\vlogs\frames\57524.jpg,-0.16148150194147234,0.008471425478268598,0.0197977244860651
432,C:\Users\isaac\Downloads\vlogs\frames\57525.jpg,-0.1563388568866542,-0.014332667962978624,0.01706744675532813
434,C:\Users\isaac\Downloads\vlogs\frames\57526.jpg,-0.09853204272269615,-0.0176222299233133,-0.03238409257729554
436,C:\Users\isaac\Downloads\vlogs\frames\57527.jpg,0.16192489925586911,-0.09277432295922299,-0.03926275589413987
438,C:\Users\isaac\Downloads\vlogs\frames\57528.jpg,0.17489137189491222,-0.08530066838570809,-0.018180054784604854
440,C:\Users\isaac\Downloads\vlogs\frames\57529.jpg,0.14117472738626058,-0.11365753268210475,0.00019079819003666815
442,C:\Users\isaac\Downloads\vlogs\frames\5753.jpg,-0.6657707141346457,0.2628478942203624,0.3454240551042798
444,C:\Users\isaac\Downloads\vlogs\frames\57530.jpg,0.027903426172059077,-0.13628485617766134,-0.10304597443444145
446,C:\Users\isaac\Downloads\vlogs\frames\57531.jpg,-0.0966295049018669,-0.0587842148830697,-0.052667576249819444
448,C:\Users\isaac\Downloads\vlogs\frames\57532.jpg,-0.19523764723908005,-0.04697765730650949,-0.03349381931117617
450,C:\Users\isaac\Downloads\vlogs\frames\57533.jpg,-0.08166455519483172,-0.10390296999309118,-0.018034522011756482
452,C:\Users\isaac\Downloads\vlogs\frames\57534.jpg,-0.11804121639420402,-0.11286778745942082,-0.04249124887502679
454,C:\Users\isaac\Downloads\vlogs\frames\57535.jpg,-0.1157191149295618,0.011537151606403426,-0.02726513246923317
456,C:\Users\isaac\Downloads\vlogs\frames\57536.jpg,-0.13377940233549998,-0.12060548940724268,0.0067361856740577155
458,C:\Users\isaac\Downloads\vlogs\frames\57537.jpg,0.1001424027536426,0.027123971052159176,-0.04834320350498174
460,C:\Users\isaac\Downloads\vlogs\frames\57538.jpg,-0.10557857820646119,0.007033408696794751,-0.03292702328365414
462,C:\Users\isaac\Downloads\vlogs\frames\57539.jpg,-0.045464649908337734,-0.03985439613733143,-0.028421222916057774
464,C:\Users\isaac\Downloads\vlogs\frames\5754.jpg,-0.15581694700594512,-0.11213348095239477,0.16947204555287051
466,C:\Users\isaac\Downloads\vlogs\frames\57540.jpg,-0.03477939162735051,-0.06476484679926595,-0.046788624238105786
468,C:\Users\isaac\Downloads\vlogs\frames\57541.jpg,-0.1311017128870429,-0.006566930916203289,-0.027019861489748807
